,Order ID,Order Date,Segment,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price,Profit Ratio,month
162,CA-2017-156587,2017-03-07,0,98103.0,OFF-ST-10002344,0,2,"Carina 42""Hx23 3/4""W Media Storage Unit",243.0,3,0.0,5.0,81.0,2.06,3
163,US-2017-140116,2017-03-10,0,80219.0,OFF-AR-10001044,0,4,"BOSTON Ranger #55 Pencil Sharpener, Black",83.0,4,20.0,9.0,20.75,10.84,3
164,US-2017-140116,2017-03-10,0,80219.0,OFF-ST-10000078,0,2,Tennsco 6- and 18-Compartment Lockers,636.0,3,20.0,-16.0,212.0,-2.52,3
165,US-2017-100279,2017-03-10,0,48073.0,OFF-PA-10002259,0,0,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.0,2,0.0,11.0,11.0,50.0,3
166,US-2017-103338,2017-03-11,0,95661.0,OFF-AR-10001770,0,4,Economy #2 Pencils,8.0,3,0.0,2.0,2.67,25.0,3
167,CA-2017-114790,2017-03-11,2,40475.0,OFF-AP-10002578,0,12,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",147.0,3,0.0,38.0,49.0,25.85,3
168,CA-2017-166884,2017-03-11,0,43229.0,FUR-FU-10003981,1,8,Eldon Wave Desk Accessories,8.0,5,20.0,2.0,1.6,25.0,3
169,CA-2017-166884,2017-03-11,0,43229.0,OFF-FA-10001561,0,7,Stockwell Push Pins,10.0,6,20.0,2.0,1.67,20.0,3
170,CA-2017-114790,2017-03-11,2,40475.0,TEC-AC-10000710,2,9,Maxell DVD-RAM Discs,33.0,2,0.0,14.0,16.5,42.42,3
171,CA-2017-114790,2017-03-11,2,40475.0,OFF-PA-10000213,0,0,Xerox 198,15.0,3,0.0,7.0,5.0,46.67,3
172,CA-2017-158337,2017-03-11,0,10024.0,OFF-PA-10002137,0,0,"Southworth 100% Résumé Paper, 24lb.",109.0,14,0.0,49.0,7.79,44.95,3
173,CA-2017-114790,2017-03-11,2,40475.0,TEC-PH-10000984,2,6,Panasonic KX-TG9471B,588.0,3,0.0,165.0,196.0,28.06,3
174,US-2017-125521,2017-03-14,1,23320.0,FUR-CH-10003379,1,5,Global Commerce Series High-Back Swivel/Tilt Chairs,1140.0,4,0.0,285.0,285.0,25.0,3
175,CA-2017-157623,2017-03-14,2,92646.0,OFF-PA-10001204,0,0,Xerox 1972,11.0,2,0.0,5.0,5.5,45.45,3
176,CA-2017-100293,2017-03-14,1,32216.0,OFF-PA-10000176,0,0,Xerox 1887,91.0,6,20.0,32.0,15.17,35.16,3
177,CA-2017-114510,2017-03-14,0,84321.0,OFF-BI-10001617,0,3,GBC Wire Binding Combs,33.0,4,20.0,11.0,8.25,33.33,3
178,CA-2017-114510,2017-03-14,0,84321.0,OFF-ST-10000736,0,2,Carina Double Wide Media Storage Towers in Natural & Black,81.0,1,0.0,3.0,81.0,3.7,3
179,CA-2017-114510,2017-03-14,0,84321.0,TEC-AC-10004877,2,9,Imation 30456 USB Flash Drive 8GB,83.0,12,0.0,7.0,6.92,8.43,3
180,CA-2017-114510,2017-03-14,0,84321.0,OFF-ST-10003221,0,2,Staple magnet,21.0,2,0.0,6.0,10.5,28.57,3
181,CA-2017-114510,2017-03-14,0,84321.0,OFF-BI-10003007,0,3,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.0,2,20.0,20.0,31.0,32.26,3
182,CA-2017-157623,2017-03-14,2,92646.0,OFF-AR-10003723,0,4,Avery Hi-Liter Fluorescent Desk Style Markers,3.0,1,0.0,1.0,3.0,33.33,3
183,CA-2017-152618,2017-03-14,1,60653.0,TEC-MA-10003626,2,15,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,575.0,2,30.0,156.0,287.5,27.13,3
184,CA-2017-152618,2017-03-14,1,60653.0,OFF-PA-10001215,0,0,Xerox 1963,8.0,2,20.0,3.0,4.0,37.5,3
185,CA-2017-149958,2017-03-15,0,33614.0,OFF-BI-10001543,0,3,GBC VeloBinder Manual Binding System,43.0,4,70.0,-32.0,10.75,-74.42,3
186,CA-2017-149958,2017-03-15,0,33614.0,OFF-ST-10001490,0,2,"Hot File 7-Pocket, Floor Stand",143.0,1,20.0,18.0,143.0,12.59,3
187,CA-2017-149958,2017-03-15,0,33614.0,FUR-FU-10001756,1,8,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46.0,3,20.0,5.0,15.33,10.87,3
188,CA-2017-149958,2017-03-15,0,33614.0,OFF-BI-10000773,0,3,Insertable Tab Post Binder Dividers,7.0,3,70.0,-6.0,2.33,-85.71,3
189,CA-2017-149958,2017-03-15,0,33614.0,OFF-PA-10002120,0,0,Xerox 1889,132.0,3,20.0,48.0,44.0,36.36,3
190,CA-2017-157609,2017-03-16,1,27604.0,TEC-PH-10002415,2,6,Polycom VoiceStation 500 Conference phone,472.0,2,20.0,29.0,236.0,6.14,3
191,US-2017-164763,2017-03-17,2,39212.0,OFF-BI-10000605,0,3,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.0,3,0.0,5.0,3.67,45.45,3
192,US-2017-164763,2017-03-17,2,39212.0,OFF-BI-10000309,0,3,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.0,2,0.0,15.0,15.0,50.0,3
193,US-2017-164763,2017-03-17,2,39212.0,OFF-PA-10003349,0,0,Xerox 1957,13.0,2,0.0,6.0,6.5,46.15,3
194,CA-2017-127859,2017-03-17,2,19134.0,OFF-PA-10003641,0,0,Xerox 1909,127.0,6,20.0,41.0,21.17,32.28,3
195,US-2017-148838,2017-03-17,2,10024.0,FUR-TA-10004175,1,13,"Hon 30"" x 60"" Table with Locking Drawer",614.0,3,40.0,-123.0,204.67,-20.03,3
196,US-2017-148838,2017-03-17,2,10024.0,OFF-PA-10002960,0,0,Xerox 1926,35.0,7,0.0,16.0,5.0,45.71,3
197,CA-2017-118339,2017-03-17,0,55044.0,OFF-BI-10000136,0,3,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,36.0,6,0.0,17.0,6.0,47.22,3
198,CA-2017-118339,2017-03-17,0,55044.0,OFF-BI-10001758,0,3,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.0,10,0.0,25.0,5.3,47.17,3
199,CA-2017-118339,2017-03-17,0,55044.0,OFF-AR-10003829,0,4,Newell 35,20.0,6,0.0,6.0,3.33,30.0,3
200,US-2017-148838,2017-03-17,2,10024.0,OFF-PA-10000919,0,0,Xerox 1918,155.0,4,0.0,76.0,38.75,49.03,3
201,CA-2017-158442,2017-03-17,0,75217.0,OFF-AR-10003732,0,4,Newell 333,4.0,2,20.0,0.0,2.0,0.0,3
202,US-2017-148838,2017-03-17,2,10024.0,FUR-TA-10001950,1,13,Balt Solid Wood Round Tables,1072.0,4,40.0,-554.0,268.0,-51.68,3
203,CA-2017-158442,2017-03-17,0,75217.0,OFF-PA-10002365,0,0,Xerox 1967,16.0,3,20.0,5.0,5.33,31.25,3
204,CA-2017-118339,2017-03-17,0,55044.0,OFF-PA-10000466,0,0,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.0,7,0.0,24.0,6.71,51.06,3
205,US-2017-148838,2017-03-17,2,10024.0,FUR-TA-10003473,1,13,Bretford Rectangular Conference Table Tops,1580.0,7,40.0,-448.0,225.71,-28.35,3
206,US-2017-164763,2017-03-17,2,39212.0,OFF-PA-10003063,0,0,EcoTones Memo Sheets,16.0,4,0.0,8.0,4.0,50.0,3
207,US-2017-164763,2017-03-17,2,39212.0,OFF-AP-10003971,0,12,Belkin 6 Outlet Metallic Surge Strip,33.0,3,0.0,8.0,11.0,24.24,3
208,CA-2017-158442,2017-03-17,0,75217.0,OFF-PA-10002195,0,0,Xerox 1966,5.0,1,20.0,2.0,5.0,40.0,3
209,CA-2017-118339,2017-03-17,0,55044.0,OFF-AP-10001154,0,12,Bionaire Personal Warm Mist Humidifier/Vaporizer,94.0,2,0.0,37.0,47.0,39.36,3
210,CA-2017-145317,2017-03-18,1,32216.0,TEC-MA-10003626,2,15,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.0,4,50.0,-16.0,205.25,-1.95,3
211,CA-2017-145317,2017-03-18,1,32216.0,FUR-FU-10001986,1,8,"Dana Fluorescent Magnifying Lamp, White, 36""",122.0,3,20.0,15.0,40.67,12.3,3
212,CA-2017-145317,2017-03-18,1,32216.0,TEC-MA-10002412,2,15,Cisco TelePresence System EX90 Videoconferencing Unit,22638.0,6,50.0,-1811.0,3773.0,-8.0,3
213,US-2017-131275,2017-03-18,1,91505.0,OFF-ST-10000078,0,2,Tennsco 6- and 18-Compartment Lockers,1856.0,7,0.0,334.0,265.14,18.0,3
214,CA-2017-145317,2017-03-18,1,32216.0,OFF-PA-10001804,0,0,Xerox 195,21.0,4,20.0,7.0,5.25,33.33,3
215,CA-2017-145317,2017-03-18,1,32216.0,OFF-FA-10003112,0,7,Staples,19.0,3,20.0,6.0,6.33,31.58,3
216,CA-2017-145317,2017-03-18,1,32216.0,FUR-FU-10004270,1,8,"Executive Impressions 13"" Clairmont Wall Clock",31.0,2,20.0,8.0,15.5,25.81,3
217,US-2017-131275,2017-03-18,1,91505.0,FUR-FU-10004597,1,8,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,14.0,55.5,12.61,3
218,CA-2017-145317,2017-03-18,1,32216.0,OFF-AR-10003183,0,4,Avery Fluorescent Highlighter Four-Color Set,8.0,3,20.0,1.0,2.67,12.5,3
219,CA-2017-111871,2017-03-18,1,94110.0,FUR-BO-10004218,1,11,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.0,10,15.0,70.0,119.8,5.84,3
220,US-2017-131275,2017-03-18,1,91505.0,TEC-MA-10001148,2,15,Swingline SM12-08 MicroCut Jam Free Shredder,1280.0,4,20.0,416.0,320.0,32.5,3
221,CA-2017-103989,2017-03-19,2,33801.0,TEC-AC-10002647,2,9,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.0,2,20.0,53.0,85.0,31.18,3
222,CA-2017-103989,2017-03-19,2,33801.0,TEC-PH-10004667,2,6,Cisco 8x8 Inc. 6753i IP Business Phone System,324.0,3,20.0,28.0,108.0,8.64,3
223,CA-2017-103989,2017-03-19,2,33801.0,FUR-FU-10002508,1,8,Document Clip Frames,20.0,3,20.0,6.0,6.67,30.0,3
224,CA-2017-103989,2017-03-19,2,33801.0,OFF-LA-10000443,0,1,Avery 501,12.0,4,20.0,4.0,3.0,33.33,3
225,CA-2017-103989,2017-03-19,2,33801.0,OFF-ST-10000918,0,2,Crate-A-Files,26.0,3,20.0,2.0,8.67,7.69,3
226,CA-2017-103989,2017-03-19,2,33801.0,OFF-BI-10001196,0,3,"Avery Flip-Chart Easel Binder, Black",34.0,5,70.0,-26.0,6.8,-76.47,3
227,CA-2017-103989,2017-03-19,2,33801.0,FUR-FU-10003981,1,8,Eldon Wave Desk Accessories,5.0,3,20.0,1.0,1.67,20.0,3
228,CA-2017-163223,2017-03-21,2,22153.0,OFF-BI-10001597,0,3,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",123.0,3,0.0,59.0,41.0,47.97,3
229,US-2017-155544,2017-03-21,0,37918.0,FUR-CH-10000422,1,5,Global Highback Leather Tilter in Burgundy,218.0,3,20.0,-11.0,72.67,-5.05,3
230,CA-2017-163223,2017-03-21,2,22153.0,OFF-PA-10000675,0,0,Xerox 1919,123.0,3,0.0,60.0,41.0,48.78,3
231,CA-2017-163223,2017-03-21,2,22153.0,OFF-AR-10001573,0,4,American Pencil,9.0,4,0.0,3.0,2.25,33.33,3
232,US-2017-155544,2017-03-21,0,37918.0,FUR-FU-10001473,1,8,DAX Wood Document Frame,33.0,3,20.0,7.0,11.0,21.21,3
233,US-2017-155544,2017-03-21,0,37918.0,OFF-LA-10004544,0,1,Avery 505,59.0,5,20.0,22.0,11.8,37.29,3
234,CA-2017-163223,2017-03-21,2,22153.0,TEC-PH-10000730,2,6,Samsung Galaxy S4 Active,3500.0,7,0.0,910.0,500.0,26.0,3
235,CA-2017-140004,2017-03-21,0,45011.0,OFF-AR-10004027,0,4,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.0,3,20.0,2.0,2.0,33.33,3
236,CA-2017-140004,2017-03-21,0,45011.0,OFF-AR-10004685,0,4,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.0,2,20.0,1.0,3.5,14.29,3
237,US-2017-107405,2017-03-21,2,28806.0,OFF-ST-10002301,0,2,Tennsco Commercial Shelving,16.0,1,20.0,-4.0,16.0,-25.0,3
238,CA-2017-163223,2017-03-21,2,22153.0,OFF-LA-10004409,0,1,Avery 492,14.0,5,0.0,7.0,2.8,50.0,3
239,CA-2017-148040,2017-03-22,2,85705.0,FUR-CH-10001482,1,5,Office Star - Mesh Screen back chair with Vinyl seat,314.0,3,20.0,-35.0,104.67,-11.15,3
240,US-2017-158057,2017-03-22,0,27405.0,OFF-BI-10002735,0,3,GBC Prestige Therm-A-Bind Covers,51.0,5,70.0,-39.0,10.2,-76.47,3
241,CA-2017-148040,2017-03-22,2,85705.0,OFF-PA-10002581,0,0,Xerox 1951,74.0,3,20.0,23.0,24.67,31.08,3
242,US-2017-158057,2017-03-22,0,27405.0,OFF-BI-10004410,0,3,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",8.0,4,70.0,-6.0,2.0,-75.0,3
243,US-2017-129609,2017-03-22,0,46368.0,OFF-AR-10003478,0,4,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.0,2,0.0,7.0,8.0,43.75,3
244,CA-2017-164749,2017-03-23,0,33445.0,OFF-LA-10004484,0,1,Avery 476,10.0,3,20.0,3.0,3.33,30.0,3
245,CA-2017-120838,2017-03-23,0,90036.0,TEC-PH-10003484,2,6,Ooma Telo VoIP Home Phone System,605.0,6,20.0,38.0,100.83,6.28,3
246,CA-2017-120838,2017-03-23,0,90036.0,OFF-ST-10000585,0,2,Economy Rollaway Files,330.0,2,0.0,86.0,165.0,26.06,3
247,CA-2017-143637,2017-03-24,0,93727.0,FUR-FU-10002813,1,8,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.0,2,0.0,15.0,20.0,37.5,3
248,CA-2017-147235,2017-03-24,0,10024.0,OFF-PA-10004948,0,0,Xerox 190,25.0,5,0.0,12.0,5.0,48.0,3
249,CA-2017-148586,2017-03-25,0,10009.0,FUR-CH-10002439,1,5,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",367.0,7,10.0,65.0,52.43,17.71,3
250,CA-2017-128237,2017-03-25,0,94110.0,OFF-AR-10003829,0,4,Newell 35,7.0,2,0.0,2.0,3.5,28.57,3
251,CA-2017-128237,2017-03-25,0,94110.0,OFF-AR-10003338,0,4,"Eberhard Faber 3 1/2"" Golf Pencils",15.0,2,0.0,4.0,7.5,26.67,3
252,CA-2017-128237,2017-03-25,0,94110.0,TEC-AC-10002558,2,9,Imation Swivel Flash Drive USB flash drive - 8 GB,45.0,4,0.0,16.0,11.25,35.56,3
253,CA-2017-128237,2017-03-25,0,94110.0,OFF-AR-10000034,0,4,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.0,6,0.0,10.0,4.17,40.0,3
254,CA-2017-100860,2017-03-26,0,91767.0,OFF-LA-10001982,0,1,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,19.0,5,0.0,9.0,3.8,47.37,3
255,CA-2017-138436,2017-03-26,2,90036.0,TEC-AC-10002323,2,9,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.0,3,0.0,9.0,22.0,13.64,3
256,CA-2017-141838,2017-03-26,2,94122.0,OFF-AR-10004272,0,4,Newell 308,3.0,2,0.0,1.0,1.5,33.33,3
257,CA-2017-141838,2017-03-26,2,94122.0,OFF-BI-10003291,0,3,Wilson Jones Leather-Like Binders with DublLock Round Rings,28.0,4,20.0,9.0,7.0,32.14,3
258,CA-2017-141838,2017-03-26,2,94122.0,TEC-PH-10004100,2,6,Griffin GC17055 Auxiliary Audio Cable,29.0,2,20.0,3.0,14.5,10.34,3
259,US-2017-137869,2017-03-28,0,50315.0,FUR-TA-10003954,1,13,Hon 94000 Series Round Tables,1185.0,4,0.0,107.0,296.25,9.03,3
260,CA-2017-100881,2017-03-28,1,87105.0,TEC-PH-10003273,2,6,AT&T TR1909W,302.0,3,20.0,23.0,100.67,7.62,3
261,US-2017-117380,2017-03-28,1,45503.0,FUR-TA-10000198,1,13,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,331.0,1,40.0,-143.0,331.0,-43.2,3
262,US-2017-137869,2017-03-28,0,50315.0,OFF-EN-10001509,0,10,Poly String Tie Envelopes,6.0,3,0.0,3.0,2.0,50.0,3
263,CA-2017-137274,2017-03-29,0,75023.0,FUR-TA-10001889,1,13,Bush Advantage Collection Racetrack Conference Table,891.0,3,30.0,-153.0,297.0,-17.17,3
264,CA-2017-162089,2017-03-30,1,78521.0,TEC-PH-10001819,2,6,Innergie mMini Combo Duo USB Travel Charging Kit,252.0,7,20.0,88.0,36.0,34.92,3
265,US-2017-113124,2017-03-30,0,55124.0,OFF-ST-10001511,0,2,Space Solutions Commercial Steel Shelving,129.0,2,0.0,6.0,64.5,4.65,3
266,CA-2017-162089,2017-03-30,1,78521.0,FUR-CH-10002304,1,5,"Global Stack Chair without Arms, Black",127.0,7,30.0,-9.0,18.14,-7.09,3
267,CA-2017-133424,2017-03-30,2,98105.0,OFF-ST-10002957,0,2,Sterilite Show Offs Storage Containers,16.0,3,0.0,0.0,5.33,0.0,3
268,CA-2017-133424,2017-03-30,2,98105.0,OFF-LA-10002312,0,1,Avery 490,44.0,3,0.0,22.0,14.67,50.0,3
269,US-2017-105151,2017-03-30,2,10009.0,OFF-AR-10001231,0,4,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",11.0,5,0.0,3.0,2.2,27.27,3
270,CA-2017-162089,2017-03-30,1,78521.0,OFF-EN-10002230,0,10,Airmail Envelopes,336.0,5,20.0,113.0,67.2,33.63,3
271,CA-2017-169033,2017-03-30,0,11561.0,OFF-AR-10001915,0,4,Peel-Off China Markers,50.0,5,0.0,21.0,10.0,42.0,3
272,CA-2017-131247,2017-03-30,0,94110.0,FUR-BO-10001337,1,11,O'Sullivan Living Dimensions 2-Shelf Bookcases,206.0,2,15.0,-12.0,103.0,-5.83,3
273,CA-2017-130428,2017-03-31,0,33614.0,OFF-BI-10001636,0,3,Ibico Plastic and Wire Spiral Binding Combs,13.0,5,70.0,-10.0,2.6,-76.92,3
274,CA-2017-130428,2017-03-31,0,33614.0,OFF-AR-10004027,0,4,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.0,2,20.0,1.0,2.0,25.0,3
275,CA-2017-130428,2017-03-31,0,33614.0,FUR-CH-10002965,1,5,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.0,7,20.0,98.0,160.71,8.71,3
276,CA-2017-101770,2017-03-31,2,33180.0,OFF-BI-10001097,0,3,Avery Hole Reinforcements,2.0,1,70.0,-1.0,2.0,-50.0,3
277,US-2017-104759,2017-03-31,0,60610.0,TEC-AC-10004901,2,9,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,80.0,2,20.0,14.0,40.0,17.5,3
278,CA-2017-112403,2017-03-31,0,19120.0,OFF-BI-10003529,0,3,Avery Round Ring Poly Binders,1.0,1,70.0,-1.0,1.0,-100.0,3
279,CA-2017-128055,2017-03-31,0,94122.0,OFF-AP-10002765,0,12,Fellowes Advanced Computer Series Surge Protectors,53.0,2,0.0,15.0,26.5,28.3,3
280,US-2017-104759,2017-03-31,0,60610.0,OFF-BI-10002071,0,3,Fellowes Black Plastic Comb Bindings,8.0,7,80.0,-14.0,1.14,-175.0,3
281,CA-2017-128055,2017-03-31,0,94122.0,OFF-BI-10004390,0,3,GBC DocuBind 200 Manual Binding Machine,674.0,2,20.0,253.0,337.0,37.54,3
282,US-2017-157021,2017-04-01,0,94591.0,OFF-BI-10000042,0,3,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.0,4,20.0,6.0,4.25,35.29,4
283,US-2017-157021,2017-04-01,0,94591.0,OFF-LA-10002312,0,1,Avery 490,30.0,2,0.0,15.0,15.0,50.0,4
284,CA-2017-138359,2017-04-01,2,2151.0,OFF-BI-10000145,0,3,Zipper Ring Binder Pockets,6.0,2,0.0,3.0,3.0,50.0,4
285,CA-2017-138359,2017-04-01,2,2151.0,OFF-ST-10000636,0,2,Rogers Profile Extra Capacity Storage Tub,67.0,4,0.0,3.0,16.75,4.48,4
286,CA-2017-160276,2017-04-02,2,23464.0,FUR-FU-10003192,1,8,Luxo Adjustable Task Clamp Lamp,178.0,2,0.0,46.0,89.0,25.84,4
287,CA-2017-164315,2017-04-02,0,30605.0,OFF-PA-10004248,0,0,Xerox 1990,16.0,3,0.0,7.0,5.33,43.75,4
288,US-2017-157847,2017-04-02,0,77095.0,OFF-PA-10002986,0,0,Xerox 1898,27.0,5,20.0,9.0,5.4,33.33,4
289,CA-2017-164315,2017-04-02,0,30605.0,TEC-PH-10001128,2,6,Motorola Droid Maxx,1050.0,7,0.0,294.0,150.0,28.0,4
290,CA-2017-164315,2017-04-02,0,30605.0,OFF-AP-10003842,0,12,Euro-Pro Shark Turbo Vacuum,155.0,5,0.0,40.0,31.0,25.81,4
291,US-2017-157847,2017-04-02,0,77095.0,OFF-PA-10001593,0,0,Xerox 1947,33.0,7,20.0,10.0,4.71,30.3,4
292,CA-2017-112291,2017-04-03,2,90008.0,OFF-EN-10001415,0,10,Staple envelope,11.0,2,0.0,6.0,5.5,54.55,4
293,CA-2017-112291,2017-04-03,2,90008.0,TEC-AC-10000736,2,9,Logitech G600 MMO Gaming Mouse,160.0,2,0.0,58.0,80.0,36.25,4
294,CA-2017-112291,2017-04-03,2,90008.0,TEC-AC-10001284,2,9,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.0,3,0.0,22.0,20.67,35.48,4
295,CA-2017-149538,2017-04-04,2,70506.0,OFF-PA-10003797,0,0,Xerox 209,19.0,3,0.0,9.0,6.33,47.37,4
296,CA-2017-133228,2017-04-04,0,48205.0,OFF-AR-10001955,0,4,Newell 319,79.0,4,0.0,24.0,19.75,30.38,4
297,CA-2017-133228,2017-04-04,0,48205.0,FUR-FU-10004020,1,8,Advantus Panel Wall Acrylic Frame,5.0,1,0.0,2.0,5.0,40.0,4
298,CA-2017-149538,2017-04-04,2,70506.0,OFF-PA-10002195,0,0,Xerox 1966,13.0,2,0.0,6.0,6.5,46.15,4
299,US-2017-128685,2017-04-04,2,90008.0,OFF-BI-10004140,0,3,Avery Non-Stick Binders,7.0,2,20.0,2.0,3.5,28.57,4
300,CA-2017-105172,2017-04-04,1,94109.0,OFF-LA-10001641,0,1,Avery 518,19.0,6,0.0,9.0,3.17,47.37,4
301,CA-2017-149538,2017-04-04,2,70506.0,OFF-ST-10004180,0,2,Safco Commercial Shelving,233.0,5,0.0,9.0,46.6,3.86,4
302,CA-2017-149538,2017-04-04,2,70506.0,TEC-AC-10002926,2,9,Logitech Wireless Marathon Mouse M705,100.0,2,0.0,43.0,50.0,43.0,4
303,CA-2017-151001,2017-04-05,2,62521.0,OFF-ST-10001031,0,2,Adjustable Personal File Tote,52.0,4,20.0,4.0,13.0,7.69,4
304,US-2017-157231,2017-04-05,2,40475.0,OFF-BI-10002852,0,3,Ibico Standard Transparent Covers,115.0,7,0.0,57.0,16.43,49.57,4
305,CA-2017-102988,2017-04-05,2,22304.0,OFF-AR-10004757,0,4,Crayola Colored Pencils,23.0,7,0.0,8.0,3.29,34.78,4
306,CA-2017-149104,2017-04-05,0,48127.0,OFF-AR-10002952,0,4,Stanley Contemporary Battery Pencil Sharpeners,27.0,2,0.0,7.0,13.5,25.93,4
307,CA-2017-149104,2017-04-05,0,48127.0,OFF-BI-10004209,0,3,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.0,5,0.0,18.0,8.0,45.0,4
308,CA-2017-102988,2017-04-05,2,22304.0,TEC-PH-10001615,2,6,AT&T CL82213,29.0,1,0.0,8.0,29.0,27.59,4
309,CA-2017-113887,2017-04-05,1,10035.0,OFF-PA-10004071,0,0,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.0,1,0.0,27.0,55.0,49.09,4
310,CA-2017-149104,2017-04-05,0,48127.0,OFF-AR-10004685,0,4,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",14.0,3,0.0,5.0,4.67,35.71,4
311,CA-2017-149104,2017-04-05,0,48127.0,OFF-ST-10000991,0,2,Space Solutions HD Industrial Steel Shelving.,690.0,6,0.0,21.0,115.0,3.04,4
312,CA-2017-102988,2017-04-05,2,22304.0,OFF-SU-10002881,0,14,Martin Yale Chadless Opener Electric Letter Opener,4164.0,5,0.0,83.0,832.8,1.99,4
313,CA-2017-102988,2017-04-05,2,22304.0,OFF-PA-10003349,0,0,Xerox 1957,13.0,2,0.0,6.0,6.5,46.15,4
314,CA-2017-102988,2017-04-05,2,22304.0,OFF-AR-10000127,0,4,Newell 321,23.0,7,0.0,7.0,3.29,30.43,4
315,CA-2017-151001,2017-04-05,2,62521.0,OFF-ST-10003455,0,2,"Tenex File Box, Personal Filing Tote with Lid, Black",50.0,4,20.0,4.0,12.5,8.0,4
316,CA-2017-153808,2017-04-06,2,90004.0,OFF-BI-10002794,0,3,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",66.0,2,20.0,24.0,33.0,36.36,4
317,CA-2017-169803,2017-04-06,2,98115.0,TEC-AC-10003441,2,9,Kingston Digital DataTraveler 32GB USB 2.0,34.0,2,0.0,2.0,17.0,5.88,4
318,CA-2017-153808,2017-04-06,2,90004.0,OFF-AR-10001725,0,4,Boston Home & Office Model 2000 Electric Pencil Sharpeners,71.0,3,0.0,18.0,23.67,25.35,4
319,CA-2017-153808,2017-04-06,2,90004.0,TEC-AC-10004171,2,9,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,300.0,3,0.0,132.0,100.0,44.0,4
320,CA-2017-169803,2017-04-06,2,98115.0,FUR-TA-10000688,1,13,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",654.0,3,0.0,111.0,218.0,16.97,4
321,US-2017-118486,2017-04-06,1,19143.0,FUR-TA-10001039,1,13,KI Adjustable-Height Table,155.0,3,40.0,-36.0,51.67,-23.23,4
322,CA-2017-136742,2017-04-06,2,17602.0,OFF-BI-10003719,0,3,Large Capacity Hanging Post Binders,45.0,6,70.0,-36.0,7.5,-80.0,4
323,US-2017-118486,2017-04-06,1,19143.0,TEC-AC-10004659,2,9,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,117.0,2,20.0,22.0,58.5,18.8,4
324,CA-2017-102652,2017-04-06,2,90049.0,FUR-FU-10000747,1,8,Tenex B1-RE Series Chair Mats for Low Pile Carpets,92.0,2,0.0,16.0,46.0,17.39,4
325,US-2017-118486,2017-04-06,1,19143.0,OFF-SU-10004498,0,14,Martin-Yale Premier Letter Opener,10.0,1,20.0,-2.0,10.0,-20.0,4
326,CA-2017-102652,2017-04-06,2,90049.0,OFF-PA-10003309,0,0,Xerox 211,19.0,3,0.0,9.0,6.33,47.37,4
327,CA-2017-102652,2017-04-06,2,90049.0,OFF-PA-10001977,0,0,Xerox 194,55.0,1,0.0,27.0,55.0,49.09,4
